date,title,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2020-06-10,Boeing Supplier Spirit Aerosystems Announces 21-Day Unapid Layoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-06-10,Boeing Targets 737 Max Recertification Flight By Late June,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-10,Tech Stocks And FAANGS Strong Again To Start Day As Market Awaits Fed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-06-10,Boeing shares are trading lower after the company on Tuesday reported soft May deliveries.,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15
2020-06-10,"Jefferies Maintains Buy on Boeing, Raises Price Target to $270",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2020-06-10,"Coronavirus Squeezes Boeing Hard, Deliveries Shrink To Four In May",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2020-06-09,Shares of several industrial companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up.,0.0,0.0,0.003048780487804878,0.003048780487804878,0.003048780487804878,0.006097560975609756,0.003048780487804878,0.003048780487804878,0.0,0.003048780487804878,0.0,41
2020-06-09,Tuesday's Market Minute: Stocks Pause After S&P Turns Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-06-09,Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2020-06-09,"Boeing Reports May Orders: Down 9 With 9 Orders, 18 Cancellations",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-01-31,Stocks   Facebook Slumps  Verizon Slips in Premarket  Tesla Surges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-01-31,UK s Senior warns of hit to aerospace revenue  margins from MAX grounding,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-01-31,Southwest disputes U S  government audit on safety lapses  shares slide,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2020-01-31,U S  economy misses Trump s 3  growth target in 2019,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,11
2020-01-31,Delays Plague Lockheed Fighter  Boeing Tanker Plane Deliveries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-01-31,American Airlines  pilots union says Boeing CEO s comments on the 737 Max were too optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
